# t	x	v	s	E_total
3.293	0.437246	0.111411	1	0.0258964
3.294	0.437368	0.121945	1	0.0270492
3.295	0.437507	0.13973	1	0.0292889
3.296	0.437636	0.128715	1	0.0277302
3.297	0.437747	0.111158	1	0.0255555
3.298	0.437866	0.119647	1	0.0264609
3.299	0.437981	0.115563	1	0.0259091
3.3	0.438088	0.107605	1	0.0249546
3.301	0.438169	0.0807064	1	0.0223722
3.302	0.438231	0.0626205	1	0.0210376
3.303	0.438291	0.0605426	1	0.0208724
3.304	0.438359	0.0680056	1	0.0213104
3.305	0.438433	0.0737059	1	0.021669
3.306	0.438508	0.0758369	1	0.0217819
3.307	0.438592	0.0846352	1	0.022436
3.308	0.438692	0.0999862	1	0.0237919
3.309	0.438794	0.101795	1	0.0239122
3.31	0.438892	0.09871	1	0.0235428
3.311	0.438985	0.0930274	1	0.0229414
3.312	0.43908	0.0957438	1	0.0231396
3.313	0.439191	0.110753	1	0.024622
3.314	0.439292	0.101232	1	0.0235516
3.315	0.43941	0.118642	1	0.0253938
3.316	0.439524	0.114805	1	0.0248766
3.317	0.439636	0.111753	1	0.0244636
3.318	0.439756	0.120252	1	0.0253771
3.319	0.439882	0.127053	1	0.0261418
3.32	0.44	0.117421	1	0.0248941
3.321	0.440113	0.113202	1	0.0243399
3.322	0.440238	0.126085	1	0.025806
3.323	0.440344	0.106216	1	0.023435
3.324	0.440476	0.132296	1	0.0264665
3.325	0.440615	0.138635	1	0.027243
3.326	0.440754	0.139289	1	0.0272514
3.327	0.440912	0.158648	1	0.0300417
3.328	0.44107	0.158317	1	0.029896
3.329	0.441228	0.158721	1	0.0298668
3.33	0.441354	0.125628	1	0.0250881
3.331	0.441436	0.0825412	1	0.0205553
3.332	0.441519	0.0832264	1	0.0205635
3.333	0.441606	0.0878942	1	0.0209117
3.334	0.441687	0.0810169	1	0.0202838
3.335	0.441743	0.0559563	1	0.018535
3.336	0.441802	0.0596553	1	0.0187143
3.337	0.441834	0.0318736	1	0.0174245
3.338	0.441861	0.0273995	1	0.0172761
3.339	0.44188	0.0195265	1	0.0170802
3.34	0.441909	0.028719	1	0.0172855
3.341	0.441943	0.03506	1	0.0174675
3.342	0.441979	0.035821	1	0.0174738
3.343	0.441994	0.0149847	1	0.016936
3.344	0.442025	0.0320879	1	0.0173201
3.345	0.442061	0.0356547	1	0.0174204
3.346	0.442122	0.0616313	1	0.0186485
3.347	0.442214	0.092464	1	0.0209708
3.348	0.442292	0.0783629	1	0.0197212
3.349	0.442365	0.0726198	1	0.019246
3.35	0.442413	0.0482541	1	0.0177458
3.351	0.442452	0.0396368	1	0.0173444
3.352	0.442495	0.0437453	1	0.0174907
3.353	0.442538	0.0426897	1	0.0174207
3.354	0.442578	0.0409041	1	0.0173227
3.355	0.44259	0.0116318	1	0.0165473
3.356	0.44262	0.0305837	1	0.0169299
3.357	0.442642	0.0222209	1	0.0166966
3.358	0.442664	0.0226751	1	0.0166939
3.359	0.44268	0.0162307	1	0.0165594
3.36	0.442695	0.0146304	1	0.0165265
3.361	0.442695	0.000567829	1	0.0164195
3.362	0.442686	-0.00886333	1	0.0164638
3.363	0.442648	-0.0376825	1	0.0171563
3.364	0.442599	-0.0485046	1	0.0176507
3.365	0.442546	-0.0523775	1	0.0178763
3.366	0.442513	-0.0327124	1	0.0170586
3.367	0.442497	-0.0164845	1	0.016669
3.368	0.44248	-0.0165053	1	0.016679
3.369	0.442434	-0.0452162	1	0.0175913
3.37	0.442365	-0.0686445	1	0.0189648
3.371	0.442295	-0.0698971	1	0.019092
3.372	0.442227	-0.0678705	1	0.0189918
3.373	0.44215	-0.0768912	1	0.0196893
3.374	0.44207	-0.0795343	1	0.0199422
3.375	0.441998	-0.0721542	1	0.0194245
3.376	0.441948	-0.0495689	1	0.0180789
3.377	0.441893	-0.0547857	1	0.018383
3.378	0.441823	-0.0692993	1	0.019324
3.379	0.441734	-0.0892038	1	0.0209535
3.38	0.44165	-0.0833534	1	0.0204975
3.381	0.441586	-0.0640293	1	0.0191111
3.382	0.441549	-0.0360388	1	0.0177318
3.383	0.441491	-0.0583501	1	0.0188191
3.384	0.441442	-0.0481094	1	0.0183023
3.385	0.44139	-0.052047	1	0.0185302
3.386	0.441352	-0.0373326	1	0.0178946
3.387	0.441319	-0.0327352	1	0.0177529
3.388	0.441273	-0.0462501	1	0.018314
3.389	0.441219	-0.0538799	1	0.0187278
3.39	0.441169	-0.0493504	1	0.0185232
3.391	0.441157	-0.0114686	1	0.0173782
3.392	0.441149	-0.00791271	1	0.0173485
3.393	0.441138	-0.0111191	1	0.0173858
3.394	0.441102	-0.0352987	1	0.0179679
3.395	0.441062	-0.0399422	1	0.0181663
3.396	0.441022	-0.0392055	1	0.0181604
3.397	0.440978	-0.0436493	1	0.0183705
3.398	0.440928	-0.0497404	1	0.0186844
3.399	0.44089	-0.0381369	1	0.0181973
3.4	0.440865	-0.0243654	1	0.0177815
3.401	0.440834	-0.0305852	1	0.0179707
3.402	0.440816	-0.0179384	1	0.0176746
3.403	0.440767	-0.0488964	1	0.0187383
3.404	0.440705	-0.0612542	1	0.0194554
3.405	0.440637	-0.0674943	1	0.0198973
3.406	0.440601	-0.0360816	1	0.0182921
3.407	0.440569	-0.0320654	1	0.0181745
3.408	0.440552	-0.016683	1	0.0178096
3.409	0.440529	-0.0222265	1	0.0179309
3.41	0.440483	-0.0460858	1	0.0187734
3.411	0.440442	-0.0405172	1	0.0185566
3.412	0.44039	-0.0513183	1	0.0190833
3.413	0.440343	-0.0472852	1	0.0189128
3.414	0.440299	-0.0434277	1	0.018764
3.415	0.440256	-0.0431536	1	0.0187781
3.416	0.440171	-0.0848157	1	0.0214947
3.417	0.440111	-0.0587648	1	0.0196598
3.418	0.440068	-0.0432388	1	0.0188941
3.419	0.44001	-0.0580159	1	0.0196772
3.42	0.439941	-0.0687115	1	0.0203963
3.421	0.439871	-0.0689647	1	0.0204554
3.422	0.439797	-0.073905	1	0.0208529
3.423	0.439705	-0.0921373	1	0.0224223
3.424	0.439599	-0.105252	1	0.0237803
3.425	0.439504	-0.0947515	1	0.0227877
3.426	0.439421	-0.0826882	1	0.0217677
3.427	0.439342	-0.0790619	1	0.0215225
3.428	0.439246	-0.0952152	1	0.0229881
3.429	0.439189	-0.0573373	1	0.0201339
3.43	0.439144	-0.0438888	1	0.0194802
3.431	0.439097	-0.0467668	1	0.0196393
3.432	0.439049	-0.0482265	1	0.0197382
3.433	0.439006	-0.0424776	1	0.0195035
3.434	0.438933	-0.0731495	1	0.0213216
3.435	0.438895	-0.0375323	1	0.0193736
3.436	0.438867	-0.0272235	1	0.0190567
3.437	0.438835	-0.0321766	1	0.0192236
3.438	0.438812	-0.0223563	1	0.0189697
3.439	0.438786	-0.0257584	1	0.0190675
3.44	0.438737	-0.0487961	1	0.0199564
3.441	0.4387	-0.0364399	1	0.0194523
3.442	0.438652	-0.0474576	1	0.0199438
3.443	0.438635	-0.0170878	1	0.0189743
3.444	0.438627	-0.0079591	1	0.0188651
3.445	0.438601	-0.0255165	1	0.0191748
3.446	0.438571	-0.0293375	1	0.0192978
3.447	0.438526	-0.0454029	1	0.0199263
3.448	0.438479	-0.0462883	1	0.0199955
3.449	0.438403	-0.0757176	1	0.0218376
3.45	0.438337	-0.0651919	1	0.0211364
3.451	0.438265	-0.0722597	1	0.0216669
3.452	0.438182	-0.0829813	1	0.0225506
3.453	0.438096	-0.0855263	1	0.0228181
3.454	0.437996	-0.0989007	1	0.0241129
3.455	0.43792	-0.0764148	1	0.0221894
3.456	0.437853	-0.0666783	1	0.0215344
3.457	0.43781	-0.0423047	1	0.0202327
3.458	0.437765	-0.0446036	1	0.0203606
3.459	0.437695	-0.0702806	1	0.0218795
3.46	0.437598	-0.0966747	1	0.0241433
3.461	0.437515	-0.0824473	1	0.0229207
3.462	0.437444	-0.0704289	1	0.0220463
3.463	0.437384	-0.0599829	1	0.0214029
3.464	0.437314	-0.0692934	1	0.0220483
3.465	0.437217	-0.0970068	1	0.0244137
3.466	0.437121	-0.0954451	1	0.0243236
3.467	0.437034	-0.0868635	1	0.0235962
3.468	0.436964	-0.0699956	1	0.0223176
3.469	0.436889	-0.0744158	1	0.0226839
3.47	0.43682	-0.0688686	1	0.0223302
3.471	0.436755	-0.064743	1	0.0220957
3.472	0.436701	-0.0532573	1	0.0214519
3.473	0.436648	-0.0523396	1	0.0214368
3.474	0.436586	-0.0620089	1	0.0220291
3.475	0.436534	-0.0514059	1	0.0214607
3.476	0.436467	-0.0673198	1	0.0224483
3.477	0.43639	-0.0763541	1	0.0231461
3.478	0.43628	-0.110165	1	0.0263696
3.479	0.436168	-0.111745	1	0.0266164
3.48	0.436041	-0.126563	1	0.0284631
3.481	0.435908	-0.132759	1	0.0293517
3.482	0.435783	-0.124355	1	0.0283512
3.483	0.435674	-0.108582	1	0.0265841
3.484	0.435551	-0.122367	1	0.028255
3.485	0.435411	-0.140307	1	0.0307019
3.486	0.435268	-0.142788	1	0.0311456
3.487	0.435129	-0.13792	1	0.0305519
3.488	0.435008	-0.121186	1	0.0284629
3.489	0.434908	-0.0998272	1	0.0261678
3.49	0.434815	-0.0921713	1	0.0254931
3.491	0.434752	-0.0629158	1	0.0232657
3.492	0.434686	-0.065993	1	0.0235074
3.493	0.43462	-0.065766	1	0.0235356
3.494	0.434569	-0.0498351	1	0.0226476
3.495	0.434506	-0.0627017	1	0.0234128
3.496	0.434433	-0.0735086	1	0.0241972
3.497	0.434343	-0.0890738	1	0.0255212
3.498	0.434241	-0.101565	1	0.0267788
3.499	0.434125	-0.115641	1	0.0283839
3.5	0.434001	-0.124309	1	0.029506
3.501	0.43387	-0.130262	1	0.03035
3.502	0.433751	-0.118293	1	0.028941
3.503	0.433619	-0.132078	1	0.0307545
3.504	0.43347	-0.148455	1	0.0331505
3.505	0.433306	-0.163881	1	0.035669
3.506	0.433148	-0.157625	1	0.0347687
3.507	0.432974	-0.173695	1	0.0375474
3.508	0.432774	-0.199158	1	0.0424283
3.509	0.432567	-0.207055	1	0.0441719
3.51	0.43237	-0.197207	1	0.0423148
3.511	0.432177	-0.19263	1	0.0415532
3.512	0.431989	-0.186859	1	0.0405854
3.513	0.431796	-0.192735	1	0.041832
3.514	0.431618	-0.178143	1	0.039248
3.515	0.431449	-0.168669	1	0.037721
3.516	0.431263	-0.185932	1	0.0409096
3.517	0.431089	-0.173564	1	0.0388062
3.518	0.430922	-0.166382	1	0.0377004
3.519	0.430741	-0.180919	1	0.0403501
3.52	0.430533	-0.206896	1	0.0455311
3.521	0.430321	-0.211699	1	0.0466839
3.522	0.430114	-0.207403	1	0.0459286
3.523	0.4299	-0.213146	1	0.0472856
3.524	0.429677	-0.222495	1	0.0494785
3.525	0.429444	-0.233382	1	0.0521247
3.526	0.429189	-0.25405	1	0.0573416
3.527	0.428935	-0.254151	1	0.0575477
3.528	0.428681	-0.253134	1	0.0574705
3.529	0.428413	-0.267997	1	0.0615349
3.53	0.428159	-0.25326	1	0.0578759
3.531	0.427936	-0.222865	1	0.0508005
3.532	0.427743	-0.192518	1	0.0446369
3.533	0.427542	-0.200707	1	0.0463925
3.534	0.427328	-0.213357	1	0.0491665
3.535	0.427104	-0.224228	1	0.0517085
3.536	0.426907	-0.196621	1	0.0460431
3.537	0.426722	-0.183983	1	0.043773
3.538	0.426536	-0.185991	1	0.0442811
3.539	0.426369	-0.166698	1	0.0410018
3.54	0.426197	-0.171625	1	0.0419621
3.541	0.426006	-0.190615	1	0.0455427
3.542	0.425827	-0.178976	1	0.0435248
3.543	0.425634	-0.192212	1	0.0461243
3.544	0.425441	-0.192661	1	0.0463545
3.545	0.42526	-0.180802	1	0.0442752
3.546	0.425079	-0.180081	1	0.0442801
3.547	0.424908	-0.170756	1	0.0427727
3.548	0.424702	-0.205947	1	0.0495561
3.549	0.424503	-0.198486	1	0.0481974
3.55	0.424295	-0.207551	1	0.0501949
3.551	0.424081	-0.2141	1	0.0517383
3.552	0.423868	-0.212075	1	0.0514683
3.553	0.423644	-0.224051	1	0.0542509
3.554	0.423433	-0.210384	1	0.0514433
3.555	0.423227	-0.205331	1	0.0505506
3.556	0.423038	-0.188745	1	0.0474281
3.557	0.422867	-0.170278	1	0.0442445
3.558	0.4227	-0.167198	1	0.0438542
3.559	0.422525	-0.174323	1	0.0452061
3.56	0.422335	-0.189735	1	0.048159
3.561	0.422163	-0.171969	1	0.0450799
3.562	0.422013	-0.14962	1	0.0416032
3.563	0.421869	-0.143407	1	0.0408052
3.564	0.421748	-0.120499	1	0.0378769
3.565	0.421617	-0.130097	1	0.0391818
3.566	0.421478	-0.138573	1	0.0404294
3.567	0.421344	-0.134354	1	0.0399596
3.568	0.421202	-0.141094	1	0.0409992
3.569	0.421049	-0.152905	1	0.0428563
3.57	0.420871	-0.177585	1	0.0470752
3.571	0.420696	-0.174795	1	0.0467225
3.572	0.420506	-0.189505	1	0.0495527
3.573	0.420319	-0.186226	1	0.0490851
3.574	0.42014	-0.179236	1	0.0479512
3.575	0.419962	-0.177374	1	0.0477613
3.576	0.419791	-0.170766	1	0.0467482
3.577	0.419612	-0.178374	1	0.0482199
3.578	0.419428	-0.18311	1	0.0492235
3.579	0.419226	-0.202329	1	0.0530909
3.58	0.419045	-0.180723	1	0.0490993
3.581	0.418869	-0.175187	1	0.0482564
3.582	0.418688	-0.180889	1	0.049419
3.583	0.418521	-0.165805	1	0.0469395
3.584	0.41832	-0.201233	1	0.0536056
3.585	0.418128	-0.191051	1	0.0517651
3.586	0.417951	-0.176467	1	0.0492301
3.587	0.417799	-0.151827	1	0.0453106
3.588	0.417619	-0.180253	1	0.050179
3.589	0.41745	-0.16777	1	0.0481456
3.59	0.417284	-0.166336	1	0.0480439
3.591	0.41713	-0.15296	1	0.0460354
3.592	0.416979	-0.150559	1	0.0457962
3.593	0.416845	-0.133609	1	0.0434993
3.594	0.416685	-0.159972	1	0.0475027
3.595	0.416506	-0.177984	1	0.050695
3.596	0.416331	-0.175481	1	0.0503998
3.597	0.416164	-0.166493	1	0.0490026
3.598	0.415995	-0.168101	1	0.0494131
3.599	0.415859	-0.135412	1	0.0445665
3.6	0.415734	-0.125022	1	0.0433192
3.601	0.415623	-0.110137	1	0.0416622
3.602	0.415511	-0.111516	1	0.0419095
3.603	0.415401	-0.109774	1	0.04181
3.604	0.415282	-0.119109	1	0.0429795
3.605	0.415175	-0.106548	1	0.041653
3.606	0.415082	-0.0927107	1	0.0403534
3.607	0.415006	-0.0753235	1	0.0389569
3.608	0.414942	-0.0637598	1	0.0382073
3.609	0.414841	-0.0997259	1	0.0412325
3.61	0.414715	-0.125507	1	0.0442432
3.611	0.414564	-0.150767	1	0.0478617
3.612	0.414428	-0.136168	1	0.045884
3.613	0.414311	-0.116269	1	0.0434722
3.614	0.414186	-0.124471	1	0.0445666
3.615	0.414055	-0.130382	1	0.0454322
3.616	0.413931	-0.123946	1	0.0447208
3.617	0.413835	-0.0951248	1	0.0416461
3.618	0.41374	-0.0953551	1	0.0417506
3.619	0.413644	-0.0947189	1	0.0417723
3.62	0.413562	-0.0816854	1	0.0406936
3.621	0.4135	-0.0621519	1	0.0393429
3.622	0.413449	-0.0497905	1	0.0386945
3.623	0.413421	-0.0282537	1	0.0378789
3.624	0.413387	-0.0333626	1	0.0380656
3.625	0.413377	-0.00942592	1	0.037562
3.626	0.413369	-0.00811409	1	0.0375579
3.627	0.413363	-0.00467687	1	0.0375404
3.628	0.413343	-0.020088	1	0.037749
3.629	0.41334	-0.0029808	1	0.0375546
3.63	0.413331	-0.008322	1	0.0375924
3.631	0.413337	0.00703643	1	0.0375768
3.632	0.413365	0.0276544	1	0.0379108
3.633	0.413387	0.0231447	1	0.0377766
3.634	0.413427	0.0398158	1	0.0382673
3.635	0.413471	0.0447722	1	0.0384386
3.636	0.41352	0.0492888	1	0.0386087
3.637	0.413578	0.0581394	1	0.0390342
3.638	0.413633	0.0560191	1	0.0388652
3.639	0.413676	0.0430709	1	0.0381868
3.64	0.413738	0.0623025	1	0.0391467
3.641	0.413807	0.0694122	1	0.0395554
3.642	0.413887	0.081019	1	0.040359
3.643	0.414	0.112758	1	0.0433375
3.644	0.414127	0.127958	1	0.0450574
3.645	0.414253	0.126352	1	0.0447451
3.646	0.414359	0.105957	1	0.0422857
3.647	0.414475	0.116458	1	0.0433541
3.648	0.414589	0.11471	1	0.0430544
3.649	0.414687	0.098526	1	0.0412452
3.65	0.414777	0.0906503	1	0.0404233
3.651	0.41489	0.113583	1	0.0426688
3.652	0.414987	0.0966732	1	0.0408092
3.653	0.415091	0.104847	1	0.0415441
3.654	0.41517	0.0796644	1	0.0391536
3.655	0.415249	0.0792118	1	0.0390508
3.656	0.415336	0.0868723	1	0.0396137
3.657	0.415439	0.104261	1	0.0411877
3.658	0.415554	0.114543	1	0.0422161
3.659	0.415668	0.114871	1	0.0421571
3.66	0.415789	0.121869	1	0.0428831
3.661	0.415897	0.108074	1	0.0412065
3.662	0.416028	0.131467	1	0.0438982
3.663	0.416161	0.133245	1	0.044022
3.664	0.416294	0.133424	1	0.0439346
3.665	0.416433	0.139402	1	0.0446338
3.666	0.416569	0.136766	1	0.0441559
3.667	0.41668	0.110914	1	0.0408623
3.668	0.416788	0.108495	1	0.0405069
3.669	0.416886	0.0988201	1	0.0394222
3.67	0.416978	0.0919715	1	0.0386928
3.671	0.417074	0.0967253	1	0.0390614
3.672	0.417185	0.11113	1	0.0404667
3.673	0.417268	0.0836491	1	0.0377215
3.674	0.417342	0.0747053	1	0.0369519
3.675	0.417419	0.0771171	1	0.0370716
3.676	0.417514	0.0948951	1	0.0385226
3.677	0.417639	0.12546	1	0.0417871
3.678	0.417754	0.115718	1	0.0405174
3.679	0.417845	0.091293	1	0.0379146
3.68	0.417947	0.102982	1	0.0389658
3.681	0.418051	0.103856	1	0.0389714
3.682	0.418163	0.112639	1	0.0398302
3.683	0.418267	0.104551	1	0.0388667
3.684	0.418378	0.111329	1	0.0395077
3.685	0.418469	0.0916991	1	0.0374406
3.686	0.418549	0.0796233	1	0.0363416
3.687	0.418654	0.106103	1	0.0387145
3.688	0.418742	0.0879174	1	0.0368792
3.689	0.418838	0.0968211	1	0.0376233
3.69	0.41892	0.0825277	1	0.036275
3.691	0.418968	0.0479587	1	0.033981
3.692	0.418996	0.0289613	1	0.0332272
3.693	0.419021	0.0246924	1	0.0330931
3.694	0.419046	0.0257851	1	0.0331001
3.695	0.419049	0.00283904	1	0.0327697
3.696	0.419042	-0.00650102	1	0.0327924
3.697	0.419043	0.00200837	1	0.032772
3.698	0.419056	0.0136325	1	0.0328522
3.699	0.419067	0.0111021	1	0.0328122
3.7	0.419084	0.0170388	1	0.0328823
3.701	0.419079	-0.00430344	1	0.0327502
3.702	0.419078	-0.000479553	1	0.0327418
3.703	0.419086	0.00804309	1	0.0327678
3.704	0.419093	0.00744666	1	0.0327575
3.705	0.419092	-0.000169827	1	0.0327303
3.706	0.419088	-0.00360627	1	0.03274
3.707	0.4191	0.0124963	1	0.0328018
3.708	0.41913	0.0299609	1	0.0331486
3.709	0.419147	0.0177086	1	0.0328426
3.71	0.419157	0.0100881	1	0.0327289
3.711	0.419179	0.0225138	1	0.0329136
3.712	0.419211	0.03248	1	0.0331617
3.713	0.419243	0.0318492	1	0.033116
3.714	0.419254	0.0122459	1	0.0326742
3.715	0.419273	0.018685	1	0.032759
3.716	0.419307	0.0349948	1	0.0331689
3.717	0.419345	0.0377039	1	0.0332373
3.718	0.419384	0.0393389	1	0.0332688
3.719	0.419428	0.0450752	1	0.033475
3.72	0.419467	0.0388808	1	0.0331839
3.721	0.419505	0.0390949	1	0.0331611
3.722	0.419552	0.0470172	1	0.0334647
3.723	0.41959	0.0387933	1	0.033081
3.724	0.419619	0.0287531	1	0.0327191
3.725	0.419649	0.0308646	1	0.0327576
3.726	0.419691	0.0425889	1	0.0331543
3.727	0.419725	0.0343802	1	0.0328111
3.728	0.419751	0.0261658	1	0.0325417
3.729	0.419785	0.0340001	1	0.0327505
3.73	0.419796	0.0121391	1	0.0322367
3.731	0.419843	0.0473269	1	0.0332453
3.732	0.419901	0.0583689	1	0.0337824
3.733	0.419946	0.0448036	1	0.0330471
3.734	0.419991	0.0459243	1	0.0330615
3.735	0.420002	0.0110161	1	0.0320592
3.736	0.419989	-0.0121463	1	0.0320823
3.737	0.419991	0.00187053	1	0.0320091
3.738	0.419987	-0.00337433	1	0.032016
3.739	0.419975	-0.0111947	1	0.0320823
3.74	0.419975	-0.000351004	1	0.0320203
3.741	0.419959	-0.0155221	1	0.0321534
3.742	0.419953	-0.00554937	1	0.0320531
3.743	0.419944	-0.00825234	1	0.0320787
3.744	0.419913	-0.0304433	1	0.0325328
3.745	0.419864	-0.0493157	1	0.0333252
3.746	0.419815	-0.0478052	1	0.0332905
3.747	0.419771	-0.044002	1	0.0331515
3.748	0.419748	-0.0224756	1	0.0324544
3.749	0.41972	-0.0276906	1	0.0326077
3.75	0.419681	-0.0389617	1	0.033015
3.751	0.419622	-0.0584788	1	0.0340132
3.752	0.419532	-0.089469	1	0.0363779
3.753	0.41945	-0.0810851	1	0.0357286
3.754	0.419369	-0.0808591	1	0.0357757
3.755	0.419286	-0.0829249	1	0.0360121
3.756	0.419198	-0.0874442	1	0.0364681
3.757	0.419105	-0.0924964	1	0.0369977
3.758	0.418998	-0.106786	1	0.0385083
3.759	0.418866	-0.13193	1	0.0416168
3.76	0.418744	-0.121137	1	0.0403498
3.761	0.418613	-0.131044	1	0.0417058
3.762	0.418473	-0.138982	1	0.0428911
3.763	0.418344	-0.128405	1	0.0415821
3.764	0.418225	-0.118634	1	0.0404724
3.765	0.418113	-0.111825	1	0.0397797
3.766	0.418009	-0.103726	1	0.0389921
3.767	0.417933	-0.0755386	1	0.036528
3.768	0.417878	-0.0543732	1	0.0351981
3.769	0.41783	-0.0479027	1	0.0349069
3.77	0.417789	-0.0406436	1	0.0346193
3.771	0.417767	-0.0216241	1	0.0340453
3.772	0.417755	-0.0111113	1	0.0338827
3.773	0.417748	-0.00693922	1	0.0338511
3.774	0.417762	0.0141475	1	0.0339158
3.775	0.417765	0.00360696	1	0.0338196
3.776	0.417765	0.000903456	1	0.0338131
3.777	0.417756	-0.00856309	1	0.0338567
3.778	0.417767	0.0110358	1	0.0338722
3.779	0.417783	0.0166544	1	0.0339366
3.78	0.417799	0.0159524	1	0.0339124
3.781	0.417821	0.0225768	1	0.0340218
3.782	0.417846	0.025405	1	0.0340691
3.783	0.417869	0.0236159	1	0.0340062
3.784	0.417875	0.00669879	1	0.0337446
3.785	0.417898	0.0229629	1	0.0339673
3.786	0.417932	0.0339027	1	0.0342509
3.787	0.417956	0.0246892	1	0.033961
3.788	0.417995	0.0396885	1	0.0344116
3.789	0.418056	0.0610747	1	0.0354394
3.79	0.418092	0.0368094	1	0.034222
3.791	0.418127	0.0355015	1	0.0341459
3.792	0.418149	0.0226745	1	0.0337546
3.793	0.418182	0.0324404	1	0.0339975
3.794	0.418213	0.0323686	1	0.033969
3.795	0.41823	0.0164373	1	0.0335672
3.796	0.418248	0.0193401	1	0.0336036
3.797	0.418263	0.0149835	1	0.0335169
3.798	0.41826	-0.00306514	1	0.0334122
3.799	0.418289	0.0301165	1	0.0338367
3.8	0.41829	0.00141763	1	0.0333834
3.801	0.418295	0.00527519	1	0.0333923
3.802	0.418292	-0.00315956	1	0.0333863
3.803	0.418294	0.00331751	1	0.0333845
3.804	0.418296	0.00229779	1	0.0333801
3.805	0.418301	0.00550089	1	0.0333884
3.806	0.418284	-0.0170933	1	0.0335337
3.807	0.418268	-0.01553	1	0.0335212
3.808	0.418256	-0.0115165	1	0.0334766
3.809	0.418252	-0.0041242	1	0.0334225
3.81	0.418234	-0.0172363	1	0.033577
3.811	0.418218	-0.0155101	1	0.0335618
3.812	0.418221	0.00329608	1	0.0334446
3.813	0.418222	0.00163417	1	0.0334395
3.814	0.418238	0.0167854	1	0.0335656
3.815	0.418279	0.0405533	1	0.0342142
3.816	0.418323	0.0447703	1	0.0343579
3.817	0.418349	0.026709	1	0.0336909
3.818	0.418414	0.0649731	1	0.0353922
3.819	0.418499	0.0858124	1	0.0368937
3.82	0.418584	0.0849186	1	0.0367486
3.821	0.418659	0.0752437	1	0.0359129
3.822	0.418724	0.0660047	1	0.0352071
3.823	0.418806	0.0823688	1	0.0363545
3.824	0.418873	0.0671787	1	0.0351645
3.825	0.418982	0.10934	1	0.0387973
3.826	0.419079	0.0977658	1	0.0375199
3.827	0.419203	0.124288	1	0.0403645
3.828	0.419318	0.115572	1	0.0392262
3.829	0.419407	0.0893459	1	0.0364673
3.83	0.41952	0.113551	1	0.0388317
3.831	0.419639	0.118734	1	0.0393386
3.832	0.419778	0.139935	1	0.0419685
3.833	0.419939	0.16145	1	0.0450817
3.834	0.420114	0.174704	1	0.04717
3.835	0.420307	0.193926	1	0.0505584
3.836	0.420475	0.168022	1	0.0457369
3.837	0.420645	0.170952	1	0.0460981
3.838	0.420817	0.172327	1	0.0461979
3.839	0.420982	0.165639	1	0.044937
3.84	0.421153	0.170658	1	0.0456466
3.841	0.421289	0.136603	1	0.0403073
3.842	0.421436	0.147107	1	0.041682
3.843	0.421571	0.135746	1	0.039969
3.844	0.421708	0.137846	1	0.0401486
3.845	0.421845	0.136795	1	0.0398975
3.846	0.421978	0.133107	1	0.0392962
3.847	0.422087	0.10944	1	0.036341
3.848	0.422194	0.108065	1	0.0361077
3.849	0.422312	0.118306	1	0.0371751
3.85	0.422439	0.126867	1	0.0381264
3.851	0.422582	0.143856	1	0.0403148
3.852	0.422727	0.145022	1	0.0403713
3.853	0.422882	0.155473	1	0.0418219
3.854	0.423038	0.156728	1	0.0418974
3.855	0.423204	0.166004	1	0.0432669
3.856	0.423375	0.171948	1	0.0441397
3.857	0.423545	0.169688	1	0.0436241
3.858	0.423717	0.172964	1	0.0440535
3.859	0.423903	0.186369	1	0.0463203
3.86	0.42407	0.167485	1	0.0428521
3.861	0.424237	0.166888	1	0.042626
